trans_date,trans_month,trans_year,category,upi_number,transaction_amount,state,zip code,fraud
15,1,2023,13,3295991296,6228.96,48,51743,0
28,7,2022,18,9231136785,13118.47,35,49876,1
2,7,2020,10,2996870968,9605.52,24,30323,0
2,12,2020,12,2943161751,12521.28,22,26428,0
23,2,2022,13,9625153859,7541.53,18,44578,0
31,7,2020,12,5309485754,8071.88,27,96486,0
22,8,2023,0,9889127903,2251.38,22,74140,0
19,1,2024,7,5908658053,11781.41,16,93829,0
25,9,2020,11,4168855028,6348.91,22,16364,1
26,7,2023,18,1681499360,7551.19,24,45349,1
31,3,2021,11,4207850789,11797.96,43,10691,1
30,8,2023,7,8231770969,9022.8,24,76467,0
29,7,2024,7,8616468163,3096.37,24,55896,1
22,11,2023,20,1042970237,8894.47,46,67062,1
26,8,2022,12,1568990237,6173.73,23,89762,1
26,6,2024,11,3032166019,7095.93,48,23861,0
22,9,2021,15,3644659910,521.84,15,98302,1
17,5,2022,0,8535582570,3229.44,21,73928,0
20,3,2023,12,7512647157,4287.47,34,93231,1
10,3,2024,6,2454402917,10723.1,38,51347,0
6,1,2021,4,5048752417,271.24,14,13121,0
15,12,2022,7,2926615090,6190.78,22,93793,0
22,8,2021,24,3289260896,13868,42,38164,1
11,2,2023,13,9832536821,1767.02,27,35491,1
28,3,2021,22,3279734420,7794.72,54,69222,0
5,8,2020,12,4929821976,11819.18,19,33165,1
1,8,2022,14,5078840665,14143.72,35,13748,0
8,11,2021,22,4063670223,11226.97,22,36553,0
21,4,2023,16,9425194093,10836.43,49,70380,1
28,4,2023,14,3915405850,12414.67,38,54331,1
12,5,2021,19,2351435856,6748.4,27,49560,1
12,6,2023,17,9053782397,12107.08,57,63865,0
5,5,2024,17,4436196389,218.67,43,56686,0
7,7,2024,1,6209834941,13875.96,17,85910,1
4,2,2024,3,3300508389,6705.27,38,14675,0
6,7,2020,0,5461063032,8345.36,22,76706,1
13,10,2021,3,4495851933,3897.75,49,87986,0
20,7,2020,17,8097803436,11163.71,36,86216,1
30,1,2023,4,1018897563,1241.87,18,20068,1
15,7,2020,18,1325786672,13102.27,27,64460,0
3,5,2023,14,5352934765,12438.94,35,56418,1
23,3,2023,7,2397728051,3319.3,46,36206,1
8,3,2022,19,2269051259,12158.93,38,10287,0
20,4,2024,16,6631213707,11816.73,43,32337,1
16,12,2023,0,8443088421,9520.03,54,30666,0
13,2,2022,11,3274463962,5665.45,28,11161,1
18,2,2024,18,1359663512,4145.33,35,48751,0
28,1,2023,14,8960552512,3553.58,49,92063,1
10,5,2023,8,7057392100,4847.27,22,99389,1
30,4,2020,6,1734531720,13563.02,19,24758,1
19,11,2020,1,8561799262,1256.85,38,75780,1
17,10,2024,8,4125474449,12450.18,27,13178,0
24,2,2023,9,4092395458,5298.46,43,41831,0
31,3,2021,1,4558006115,7871.83,58,12176,0
19,7,2020,18,1605453277,11937.84,18,43654,0
28,7,2024,10,1218640840,13277.21,36,36627,0
26,12,2023,12,3650799630,5237.24,43,62550,0
23,4,2023,9,7495368710,6981.47,22,54910,0
26,5,2021,13,2351216004,6276.29,54,68251,1
5,5,2024,17,7427576044,297.44,27,45422,1
26,6,2023,18,2094382806,4509.55,38,21984,1
21,9,2020,21,5985418745,6941.92,49,99312,1
30,2,2021,8,9946486075,6225.29,43,71386,0
23,5,2024,24,4724106130,10856.75,22,93291,0
31,12,2021,6,4561278720,5833.57,14,17135,0
9,3,2020,2,1279509127,7391.71,4,10320,1
12,4,2024,19,7577608419,6501.17,40,31684,0
21,10,2021,5,6215299503,11135.33,38,65913,1
1,6,2022,20,9433208854,12958.29,15,98774,0
26,12,2020,1,1046570980,8025.15,18,31889,0
26,8,2020,5,4661073756,11862.54,35,58899,0
1,1,2020,2,3977284829,4522.12,49,20770,0
15,10,2022,15,3938855707,8166.41,36,49321,1
2,8,2022,7,8072828459,5243.93,17,95962,1
30,11,2023,1,8390404264,6271.59,49,51777,0
22,7,2021,16,9978659828,11012.97,27,56250,1
16,1,2023,8,5030801448,13236.77,43,83034,0
25,2,2021,11,9688705851,1910.28,43,50130,0
8,3,2022,2,1301866538,9556.12,38,91931,0
13,1,2022,10,7393650653,8773.94,27,59346,0
21,9,2023,0,4143367480,1864.38,22,12537,1
1,8,2024,22,7649868414,3257.23,43,94762,0
16,2,2023,12,4996785270,4733.94,38,25216,0
29,9,2021,14,2505438180,2587.27,48,94149,1
7,7,2023,4,6040324912,3731.57,35,13009,0
31,9,2020,20,8574856803,4087.25,27,99904,1
5,6,2021,16,8969275120,5101.54,16,39327,0
22,6,2021,24,3599566646,11265.92,46,24209,0
29,11,2024,22,1405012585,8621.49,43,58443,0
23,4,2022,23,1945616789,14795.08,27,25029,0
3,10,2021,24,8173452990,6279.56,43,77613,0
12,10,2022,5,5314957216,11332.59,22,89443,0
26,2,2023,20,8944175670,13084.88,24,66997,1
16,7,2020,21,8411943979,10216.78,43,72559,0
19,5,2024,10,9175542602,6236.78,18,74892,1
5,11,2022,17,9509955484,11328.56,22,80409,1
22,6,2021,3,1391347025,3134.64,27,18635,0
25,2,2022,2,8963092214,4980.53,43,43065,1
29,5,2021,12,6539004416,8245.61,22,43783,0
14,10,2022,22,1009073940,8673.6,38,44152,1
28,4,2021,8,1865522466,429.91,48,68741,0
5,9,2023,20,2458764880,14182.2,35,61502,1
15,6,2021,5,4562651008,10479.75,24,39092,1
17,2,2021,11,2876400218,7485.99,22,27653,0
30,1,2020,1,2693631720,14003.6,18,50469,1
14,5,2021,2,3151812816,6642.52,27,96483,0
30,9,2020,2,7430406725,14708.49,22,69754,0
20,6,2024,11,1767806822,7733.04,16,39978,0
5,10,2020,14,3435595294,1802.86,22,97592,0
12,12,2023,8,4173912149,11495.53,24,53169,0
16,7,2020,22,9033900196,10215.58,43,58287,1
26,5,2024,7,2691413435,11617.5,24,64745,1
26,10,2023,10,5180949000,14276.49,24,15543,1
16,6,2022,15,6743246172,11669.69,46,66392,0
21,5,2022,24,1450938973,9208.92,23,31067,1
7,11,2020,21,1564472286,12873.9,48,61033,1
4,9,2020,3,6504941234,10131.37,15,55256,1
1,6,2024,0,7046553233,6180.97,21,79345,1
30,11,2024,23,9963619422,13295.73,34,32191,1
30,8,2021,6,1483241986,3406.32,38,96803,0
5,2,2024,1,6255125134,10748.15,14,82742,0
23,12,2021,23,3360680067,13235.3,22,96593,1
26,9,2023,4,4760685929,10996.62,42,38992,0
10,5,2020,6,5609016844,10489.4,27,91531,0
22,7,2023,3,2983404860,11314.31,54,58803,1
5,10,2024,4,6202848867,7029.32,19,73477,1
4,1,2023,23,8339535445,13125.14,35,23210,0
2,10,2023,0,9415521629,3131.2,22,93329,1
20,5,2023,0,8800452389,1998.06,49,36270,0
31,12,2024,14,7431024320,4354.08,38,72008,0
10,10,2023,19,9335726827,8020.5,27,15197,1
26,2,2021,18,8099973321,7707.37,57,17452,0
19,12,2024,9,1196985391,12326.92,43,51486,0
26,6,2023,17,8668212685,6128.07,17,24859,0
1,11,2024,2,9653193486,7316.73,38,37236,1
24,1,2022,10,2278603942,299.18,22,41899,1
5,3,2021,14,6724251585,6205.11,49,42083,1
13,5,2023,10,2270844215,9751.84,36,77708,1
4,4,2022,16,6719941701,331.07,18,26663,0
16,3,2022,16,1958693282,4285.14,27,29053,1
24,10,2024,5,8688558662,3198.55,35,21085,1
16,5,2022,4,7050667577,725.58,46,40564,1
23,11,2021,7,4068288874,7240.98,38,99745,1
2,8,2021,1,1913318781,2807.68,43,69095,0
17,11,2020,15,2040425036,11171.91,54,79517,0
28,4,2021,19,6152785161,12734.13,28,31153,0
27,1,2022,23,2979850246,8229.22,35,15247,1
20,11,2021,11,7543649516,14727.44,49,20553,1
24,7,2024,5,8884590488,6812.13,22,30811,0
12,8,2020,0,8395955439,7749.19,19,16135,1
18,3,2022,3,4392061279,14839.34,38,15573,1
3,6,2020,16,3510451357,3550.07,27,89267,0
28,2,2022,12,8902094333,14143.93,43,17189,0
1,7,2024,17,4786489430,738.28,58,90077,1
1,8,2020,4,5956891329,6751.16,18,53646,1
29,6,2023,23,5739881286,1143.05,36,86623,1
19,6,2022,23,5741891110,10965.6,43,63687,0
11,5,2023,2,1065926893,9165.29,22,78312,0
5,8,2020,10,5247233880,10628.85,54,37564,0
12,1,2023,12,7690246464,5679.76,27,38835,0
3,10,2023,3,5586063786,5605.28,38,71587,1
1,4,2020,13,2827459379,775.26,49,17697,0
1,4,2024,21,5902596207,5314.18,43,90165,0
8,3,2023,10,4474132325,13946.4,22,83922,1
10,3,2023,9,1117388255,5750.48,14,27046,1
11,4,2024,18,1666355889,12487.38,4,67823,1
12,11,2023,17,5870673927,12650.65,40,83580,0
29,1,2023,5,1505665138,5661.29,38,63370,1
13,11,2023,14,6348193181,9516.63,15,19615,1
12,11,2021,20,9998390849,1521.04,18,15060,0
31,2,2024,9,6017581712,1644.81,35,86436,0
14,9,2023,4,9180565105,825,49,70519,1
2,10,2024,4,2313797994,8757.12,36,81117,0
29,2,2022,9,3684717198,6448.46,17,71158,1
19,5,2022,4,2144132200,8265.68,49,44782,1
18,9,2023,2,4530511792,7863.99,27,95709,0
3,9,2024,22,5811898676,5318.02,43,88533,1
23,8,2024,5,3591891133,10194.35,43,68255,0
17,1,2024,3,5047387369,11401.68,38,82684,0
26,1,2021,17,2761351417,317.96,27,66918,0
8,9,2022,8,1515395338,3187.91,22,94284,1
29,11,2024,16,7182516006,10727.21,43,89558,0
26,8,2024,12,2526437138,5860.64,38,95549,0
10,10,2021,14,4091385127,9971.01,48,91422,1
26,9,2021,19,2264210776,5269.74,35,35256,1
30,7,2024,16,8727065119,5922.25,27,40005,1
2,3,2020,12,5260278130,2464.32,16,16638,1
19,3,2024,15,7465410224,3947.64,46,47419,0
9,2,2024,21,4675116708,9120.64,43,43377,0
7,5,2021,3,9794024318,6554.13,27,53116,0
4,12,2021,4,4690159967,11637.11,43,46634,1
26,12,2024,4,2902645017,12803.52,22,92291,1
21,3,2024,8,4781144912,8170.53,24,33382,0
18,6,2024,16,4653456993,11398.18,43,66063,1
13,2,2021,12,5062403691,4672.88,18,32394,1
11,12,2024,1,2681825549,6283.07,22,77789,0
29,3,2024,12,8576049894,10720.39,27,10864,0
24,5,2023,21,3645873729,5854.56,43,50222,1
4,12,2020,20,2181564097,8868.72,22,23666,1
25,11,2022,22,5525550707,2862.05,38,30955,1
21,11,2020,18,1545787679,9036.59,48,91845,0
29,1,2023,2,1663468598,12936.55,35,79590,0
25,1,2022,9,3708725026,13042.73,24,76471,0
4,10,2024,1,5413110801,10892.73,22,98314,0
10,9,2023,12,7323067675,11211.73,18,53298,0
5,7,2024,18,1093863949,8413.12,27,73108,1
9,1,2021,16,1591201141,8811.55,22,58924,1
24,12,2023,20,8108311076,2091.39,16,26709,1
3,8,2021,13,5300979342,6713.5,22,19726,0
17,3,2023,11,8015156459,6816.57,24,70824,0
3,8,2023,20,4480440118,14381.62,43,50542,0
16,5,2021,11,5836599328,6523.19,24,30245,1
4,1,2022,10,4870412554,8285.21,24,44753,0
18,7,2020,6,6038627052,8045.45,46,89788,0
17,5,2024,3,6881015181,9587.75,23,31316,1
7,6,2023,18,9998056831,11248.67,48,94698,0
24,6,2024,0,7069411893,3453.12,15,25960,1
23,8,2021,23,9992326685,7977.99,21,40791,0
30,9,2024,2,9305597165,12406.17,34,35216,0
5,2,2021,12,9384815936,7000.41,38,42467,1
12,9,2024,14,5358980437,4249.02,14,74427,1
17,12,2020,1,1910640152,9855.17,22,72047,1
23,11,2020,10,3202528613,12374.13,42,83290,1
13,10,2020,3,5944756687,1040.79,27,57014,1
23,9,2020,18,7393381368,11674.18,54,14078,1
25,10,2020,16,4941983594,12342.55,19,88389,0
3,10,2020,2,1356001547,6976.69,35,60519,0
9,7,2021,17,9505152357,14751.25,22,14042,1
30,1,2023,7,8771789003,11821.95,49,59052,0
17,7,2024,21,8748382543,11627.57,38,24389,1
17,10,2020,24,3166757952,11242.79,27,78111,0
30,5,2021,23,3661578742,2344.06,57,60733,1
20,6,2021,18,1359048336,3336.74,43,44754,0
16,10,2021,4,2558256204,7013.45,17,28624,0
25,7,2023,6,5657559581,4033.66,38,95886,0
22,5,2024,20,9260941524,6287.09,22,36681,0
13,7,2023,7,1404821365,13338.12,49,99524,0
27,9,2022,4,1978207249,12382.47,36,91006,1
19,3,2021,16,8498258372,9487.59,18,34704,1
17,8,2022,4,3780242974,12885.99,27,17493,1
4,2,2020,3,8840804447,11778.21,35,79639,0
12,11,2020,21,5303131209,6491.88,46,64383,1
29,7,2023,18,2565866177,3095.87,38,12994,0
9,2,2024,20,8454142063,7761.6,43,79280,0
19,4,2022,1,2449438012,11069.81,54,57234,0
12,7,2024,10,3651322264,6602.65,28,57291,1
9,3,2023,21,6902126372,10034.9,35,15594,0
7,2,2020,12,4729347116,1505.48,49,17371,1
28,11,2024,14,5334588694,11245.27,22,57315,1
14,10,2024,11,2827165223,12209.43,19,93564,0
31,7,2020,21,2475135016,10631.88,38,89526,0
20,1,2022,20,4055322463,14512.23,27,26626,1
19,8,2020,21,5806138813,12417.12,43,96005,1
26,3,2024,10,7790036230,13556.1,58,17130,1
15,12,2022,6,6916303671,14010.21,18,16828,1
16,12,2022,4,4650159428,12040.09,36,67514,1
21,2,2020,16,5186065224,10146.46,43,62664,1
5,3,2024,23,2500999375,185.21,22,27883,0
3,5,2023,19,8098545545,7040.8,54,53059,1
12,11,2024,8,6755991690,8610.32,27,94078,1
25,8,2021,13,9011430628,4630.05,38,52932,1
20,10,2023,11,1756093558,4839.76,49,71269,1
27,7,2022,5,8152147111,14421.28,43,85986,0
21,7,2023,16,8301901608,13386.49,22,95959,0
4,12,2022,18,2275722013,12752.77,14,12035,1
21,7,2022,18,1810686151,6149.58,4,50745,1
23,8,2023,15,7638369131,304.11,40,27241,1
16,1,2022,11,4619464444,1295.31,38,62975,0
25,4,2022,11,9560690839,4751.73,15,33154,0
7,6,2021,19,7264629459,334.57,18,35625,0
13,9,2024,5,4579766741,355.53,35,54950,0
21,2,2024,22,2746201804,13757.39,49,66396,0
10,1,2021,3,8149808173,10621.76,36,23331,0
26,10,2023,5,2050862240,4703.44,17,73927,1
7,12,2020,10,3663525860,2076.4,49,96226,0
14,2,2020,0,1306684705,7723.37,27,94719,0
31,7,2020,23,8393224416,179.66,43,73014,1
26,3,2021,22,3799714232,14082.36,43,49346,0
5,10,2021,14,3240747418,6280.75,38,80411,1
3,2,2022,10,3976137387,6094.79,27,64478,0
23,11,2020,24,9704774365,5919.84,22,22254,1
29,7,2023,18,2658002765,1132.99,43,65734,1
11,2,2023,17,6646635968,9611,38,38621,1
11,3,2020,16,2625272544,11021.75,48,86441,1
18,11,2020,18,8680253226,10174.27,35,56121,1
15,7,2020,20,4367520905,2162.69,27,91418,0
12,4,2021,13,4181127857,8724.72,16,70197,0
9,1,2021,17,1088735981,8585.32,46,94577,1
10,5,2021,18,8605585726,13039.32,43,52431,1
26,12,2024,14,1963318715,5749,27,14837,1
12,9,2023,14,9321660555,5635.14,43,93163,0
17,8,2023,3,4342473027,9316.05,22,81232,1
29,12,2022,6,5953342153,9532.78,24,58994,1
6,9,2021,12,5582816257,7092.35,43,89079,1
7,10,2024,2,8788096080,6701.58,18,22615,1
14,9,2024,15,4247995179,7462.8,22,11466,0
13,7,2023,8,2247809157,12929.57,27,40771,1
8,4,2021,7,3597241284,6971.39,43,93886,1
10,5,2022,19,2409630758,14104.98,22,75911,0
9,1,2021,12,2277552953,7609.66,38,30746,1
18,1,2020,16,3614717321,14243.09,48,98422,1
27,3,2021,16,8063148819,12509.2,35,70739,0
26,8,2020,16,5266123922,5500.23,24,83369,0
2,2,2020,0,5755801549,12968.26,22,11893,0
5,4,2022,7,8061151493,1739.94,18,40573,1
29,2,2023,18,2849386066,13883.2,27,50874,1
5,5,2021,5,9049566178,9511.49,22,87362,0
6,9,2020,2,4586536820,910.42,16,97460,0
19,1,2021,4,1741293624,9699.43,22,43367,0
8,5,2023,12,6129301381,14616.29,24,31199,1
16,9,2023,14,5873782566,1140.03,43,84328,1
13,1,2024,13,3413317868,8364.85,24,67724,0
1,9,2023,22,1241851186,11242.14,24,96133,1
22,8,2022,15,8174389114,12172.85,46,46405,0
20,4,2020,17,8134455329,6266.03,23,25989,1
17,12,2024,21,8928029798,3142.08,48,38931,1
31,11,2022,21,1537321598,730.9,15,19290,1
7,10,2021,10,6740191175,8737.92,21,48367,1
25,5,2020,2,9057035562,6848.37,34,89878,0
13,5,2023,21,4547350112,14236.29,38,89481,1
4,11,2020,9,1907995710,1003.01,14,86298,1
4,12,2021,9,6454757324,10312.39,22,40133,0
6,6,2024,20,1915051794,472,42,37052,1
28,7,2024,15,6917344125,2654.37,27,95489,0
31,8,2024,11,2147926224,6858.33,54,50475,0
19,8,2023,1,6981476298,6877.6,19,92666,1
29,11,2022,8,7411091429,10316.94,35,67656,1
12,2,2022,23,4573434669,13662.17,22,14633,0
22,9,2020,2,7503475180,9621.58,49,27304,0
7,7,2023,23,6254135344,14307.67,38,56546,0
27,4,2024,24,3183794239,13236.07,27,17008,1
10,4,2024,14,8142701236,8809.05,57,58291,0
26,11,2021,2,2845781171,12523.5,43,37405,0
19,8,2021,18,8289567601,9674.41,17,46386,0
7,4,2024,17,9702299494,1270.51,38,30827,1
30,6,2024,7,7443239378,11134.41,22,43040,0
3,5,2023,16,1445176723,1514.14,49,70354,1
13,3,2022,7,2241024366,8951.83,36,88543,1
13,10,2021,6,3539955069,10569.34,18,28157,0
18,11,2022,6,5343358022,1091.26,27,45315,1
28,2,2023,2,6636858234,3538.84,35,45932,0
30,9,2024,0,8964701910,13743.52,46,31164,1
26,10,2022,3,1068254830,9283.09,38,24414,1
20,9,2024,24,6239587962,3769.66,43,24327,0
28,1,2024,4,7653429450,10391.13,54,10946,0
8,10,2020,0,3798707219,8991.97,28,24693,0
29,3,2022,14,4046016787,7573.48,35,37241,1
31,8,2022,4,3714617891,14645.19,49,25540,1
9,6,2024,12,8760577774,10283.46,22,82255,0
7,5,2023,7,5890165197,5694.07,19,74757,0
1,5,2020,7,7722318298,12021.09,38,51203,1
3,6,2024,4,6935810465,13280.29,27,35081,1
13,7,2021,8,8858085391,1965.79,43,71861,1
28,1,2021,0,9055408473,3088.24,58,21350,0
30,9,2020,3,2614758377,3321.78,18,65512,1
25,3,2023,2,1551871971,10399.06,36,66809,0
31,4,2024,1,5226491829,9085.29,43,52832,1
28,10,2022,7,4463826594,9322.97,22,38369,1
17,1,2020,22,7666172273,14117.52,54,41728,0
25,11,2023,8,4378580141,11661.08,27,27576,0
24,10,2022,1,8816644423,2006.26,38,39001,0
1,3,2021,13,3719388313,5277.86,49,93384,1
6,2,2021,13,8858428537,6587.37,43,10390,1
21,2,2022,3,6573008356,5999.83,22,97535,1
6,1,2020,5,9160488102,10072.7,14,55436,0
26,8,2021,10,1272494471,13389.21,4,21569,1
12,3,2024,2,7031730667,4660.17,40,23029,0
13,3,2022,7,1525385566,8322.97,38,32490,0
13,6,2022,2,5816599848,11862.2,15,55875,0
29,8,2021,13,7380929913,6301.65,18,15867,1
15,9,2020,12,6495444764,2604.96,35,90820,1
21,9,2024,12,6527730920,7176.77,49,19121,0
16,4,2020,1,4958542464,922.82,36,11539,1
22,5,2023,12,5080697850,14141.51,17,27027,0
21,2,2023,18,3116497790,1214.84,49,84229,0
11,11,2021,5,5485538018,6633.01,27,18921,1
28,9,2021,15,1051066941,7995.23,43,60435,0
5,8,2021,1,4355533871,14781.03,43,20310,0
4,3,2023,7,3668766660,2573.73,38,73965,1
3,11,2020,16,2824977610,1805.03,27,79922,0
19,12,2020,22,8416229086,229.72,22,92839,0
20,9,2021,1,8768330986,2418.01,43,22242,0
25,3,2024,9,1939150275,3188.37,38,18947,0
18,9,2020,15,6710183489,9495.66,48,81466,0
15,2,2023,5,5176084052,3373.63,35,71816,0
9,12,2022,1,3178784099,405.76,27,58785,0
17,10,2022,1,4281095904,12416.61,16,10507,1
14,9,2022,12,8555191815,5547.38,46,76972,1
15,8,2024,23,8162180901,5370.08,43,37151,0
31,9,2021,14,7440431417,4606.94,27,21618,0
1,5,2023,1,5465602426,14633.06,43,84286,1
21,11,2024,6,7111029507,2634.72,22,26122,1
22,11,2023,2,3633041878,13483.75,24,17354,1
22,2,2023,7,7417570453,11674.37,43,40979,1
3,8,2021,22,6972235746,1239.55,18,96436,1
16,12,2022,13,1141538112,14802.26,22,89376,0
23,6,2021,23,3517807754,4143.35,27,62774,1
25,8,2024,22,1856020085,1568.89,43,15037,1
11,11,2024,21,4540885914,12456.78,22,38633,1
12,5,2024,6,2423273691,10629.47,38,34495,0
10,10,2021,20,4774919170,9296.56,48,74550,0
16,2,2023,6,1200047900,2424.11,35,91384,0
8,6,2023,0,3322655897,7229.59,24,46483,0
6,5,2020,16,9061515869,11730.28,22,83373,0
12,12,2024,8,1814373817,4624,18,44069,0
24,12,2023,20,6399146420,4744.18,27,17370,1
28,5,2020,12,9932995012,146.8,22,81947,0
21,1,2023,20,1176936488,2696.23,16,49133,0
8,2,2024,18,3007381750,13143.54,22,10692,1
26,8,2022,20,8651672837,6682.02,24,38926,0
28,3,2024,18,5522437385,14765.09,43,83984,1
4,10,2021,24,1108639943,5996.05,24,53390,1
26,3,2023,24,8187145098,10756.28,24,59593,0
8,8,2023,21,6755700353,4300.59,46,85609,1
26,8,2021,16,5783980027,5520.76,23,15209,1
28,2,2021,22,4970799521,2941.82,48,16533,1
18,8,2022,22,4753970631,5271.23,15,96597,1
28,11,2023,9,7667529333,8253.84,21,17211,0
28,1,2023,9,6836277133,14877.42,34,19927,1
5,6,2022,3,2849067465,9996.61,38,87463,0
9,8,2020,7,7632000747,3068.76,14,34594,1
4,3,2022,21,1663639309,769.93,22,84852,1
27,8,2024,19,1353089459,1982.71,42,87713,1
22,12,2023,19,9094501580,8482.07,27,86382,0
31,1,2021,17,7482504632,11500.89,54,17933,0
17,11,2024,13,7837077898,14112.25,19,50696,0
9,11,2023,17,2642186270,335.77,35,75449,1
1,9,2022,13,3039469878,7889.13,22,77616,1
21,11,2024,19,6452777727,7115.92,49,16089,1
20,9,2023,20,4123730686,9875.22,38,66548,1
13,5,2020,23,7819508960,8437.72,27,36123,0
28,10,2020,14,4032345851,10336.88,57,17797,1
16,4,2021,21,7643449059,9905.43,43,60013,0
29,11,2023,3,5847607869,1843.47,17,18346,1
13,6,2020,12,8043067227,12015.8,38,95414,0
14,12,2022,22,1234945012,1936.17,22,43672,0
3,7,2023,7,1367384886,10508.11,49,27653,1
29,5,2022,17,7361142152,6300.57,36,59556,1
6,11,2022,11,3187238568,7756.38,18,36140,0
18,10,2020,22,8502408067,13559.14,27,11184,1
19,9,2023,13,2421798068,13359.27,35,44493,1
5,3,2024,1,1742082309,12286.06,46,54148,0
15,7,2020,17,8847559103,7701.21,38,34846,0
25,10,2020,23,9190402323,11069.97,43,32195,0
2,10,2023,1,5080035811,7742.17,54,15606,0
10,11,2023,10,2251394717,13057.13,28,13956,1
24,5,2022,8,2279940795,6101.36,35,26555,0
30,7,2023,11,8200106608,14556.51,49,28690,0
18,2,2022,16,9352866695,13991.61,22,68502,0
27,4,2020,14,3436667075,11149.88,19,58849,1
13,2,2021,24,1638600681,4263.3,38,36347,0
5,12,2024,16,4219007884,2061.64,27,59056,1
23,7,2020,17,5214260721,12835.08,43,73851,0
24,2,2023,21,6914864239,2563,58,91502,0
1,11,2024,5,6623898290,12828.49,18,91418,1
22,1,2021,16,3956050766,7412.4,36,80211,0
1,9,2021,22,9313395868,6157.7,43,51850,0
18,1,2022,23,9523072836,13557.54,22,88545,1
15,8,2024,17,1381244139,9097.38,54,37843,0
17,2,2022,7,5819865872,8691.55,27,72320,0
11,12,2020,8,8864357078,8425.61,38,39793,0
21,8,2024,5,3411133158,5630.43,49,49516,0
26,3,2020,4,1305797095,11806.08,43,27857,1
2,11,2021,18,2874641179,5553.091732,,85563,0
4,12,2023,4,3242580302,7018.222055,,73915,0
20,12,2022,18,4257216079,9337.786831,,66065,1
20,8,2021,23,2829425222,10723.67949,,38459,0
9,3,2023,17,4387224758,4924.986593,,24205,0
28,11,2020,4,2098945747,5935.463315,,18940,0
27,7,2020,18,7368004337,7916.354238,,88089,0
9,6,2020,1,6804993061,586.6953187,,23024,0
24,8,2021,7,5647658538,4184.900533,,20483,0
25,7,2022,11,3061746407,1212.822229,,34944,0
28,1,2021,13,7868036847,1340.462215,,21793,0
21,7,2020,16,4272795495,1,,18519,1
27,5,2022,14,1858055070,8922.369673,,40642,0
9,7,2021,17,4114106427,267.8785582,,81333,0
24,2,2020,10,4050878176,4924.641273,,75346,0
18,4,2022,8,4879399626,1614.771043,,61127,0
9,10,2023,0,8028232580,13340.66148,,83205,0
2,10,2020,22,9902270680,4758.483301,,79524,0
17,12,2022,3,3800198153,1824.184369,,14747,0
22,12,2020,17,1728340968,8303.802988,,14722,0
25,12,2023,7,4071813946,3227.771673,,49186,1
31,11,2023,4,1007278561,3343.109606,,10016,0
11,4,2022,2,9547137388,1231.884659,,76773,0
31,1,2021,8,9253315258,7016.78924,,79130,0
6,10,2022,9,8332271860,8072.351831,,21455,0
29,12,2023,5,7257590566,2406.73572,,48294,0
24,3,2022,17,5389329609,4344.379509,,99768,1
